LOADING_MW_ACTUAL_CAISO,LOADING_MW_ACTUAL_PGE,LOADING_MW_ACTUAL_SCE,LOADING_MW_ACTUAL_SDGE,GAS_PRICE_PGE,GAS_PRICE_SCE,Day_of_week,Month,DA_LMP_PGE_NP15
27514,12588,12373,2253,9.06,8.4,0,7,83.23
29510,13308,13562,2336,9.06,8.4,0,7,64.65
30981,13607,14676,2385,9.06,8.4,0,7,62.02
31925,13643,15639,2325,9.06,8.4,0,7,61.88
32732,13760,16333,2316,9.06,8.4,0,7,61.67
33972,14263,17090,2291,9.06,8.4,0,7,64.96
35308,14763,17855,2352,9.06,8.4,0,7,71.27
36799,15443,18531,2477,9.06,8.4,0,7,77.43
38329,16127,19262,2583,9.06,8.4,0,7,80.78
39624,16834,19702,2725,9.06,8.4,0,7,81.29
40565,17436,19866,2897,9.06,8.4,0,7,87.39
41279,17985,19823,3104,9.06,8.4,0,7,98.45
41196,18254,19389,3194,9.06,8.4,0,7,110.72
40082,18094,18460,3180,9.06,8.4,0,7,153.85
38500,17452,17601,3107,9.06,8.4,0,7,115
36554,16575,16699,2952,9.06,8.4,0,7,104.03
33788,15343,15397,2731,9.06,8.4,0,7,85.39
31236,14276,14104,2548,9.06,8.4,0,7,78.66
29115,13392,13037,2384,9.94,9.71,0,7,79.2
27686,12720,12327,2342,9.94,9.71,0,7,71.17
26718,12296,11782,2348,9.94,9.71,0,7,71.02
26213,12237,11396,2290,9.94,9.71,0,7,68.81
26063,12183,11350,2240,9.94,9.71,0,7,69.67
26398,12289,11592,2225,9.94,9.71,0,7,71.73
27547,12814,12114,2322,9.94,9.71,0,7,89.71
29458,13446,13188,2516,9.94,9.71,0,7,66.75
30680,13736,14194,2432,9.94,9.71,0,7,63
30883,13229,15003,2325,9.94,9.71,0,7,63.48
31316,12830,15825,2326,9.94,9.71,0,7,65.35
32574,13142,16728,2359,9.94,9.71,0,7,69.55
33853,13586,17486,2429,9.94,9.71,0,7,73.78
35678,14348,18420,2550,9.94,9.71,0,7,78.24
37454,15120,19289,2679,9.94,9.71,0,7,82.81
39111,15920,19930,2891,9.94,9.71,0,7,90
40409,16723,20157,3156,9.94,9.71,0,7,94
41200,17420,20099,3309,9.94,9.71,0,7,102.91
41090,17804,19491,3426,9.94,9.71,0,7,120.18
40126,17719,18645,3401,9.94,9.71,0,7,162.3
38593,17151,17863,3228,9.94,9.71,0,7,128.98
36560,16304,16859,3060,9.94,9.71,0,7,110.72
33646,15074,15408,2840,9.94,9.71,0,7,88.3
31094,13977,14152,2655,9.94,9.71,0,7,83.75
29168,13154,13108,2595,9.9,9.96,0,7,77.59
27794,12477,12456,2552,9.9,9.96,0,7,72.15
26707,12107,11821,2468,9.9,9.96,0,7,71.34
26248,12042,11491,2409,9.9,9.96,0,7,69.71
26260,12083,11473,2406,9.9,9.96,0,7,70.3
26701,12292,11765,2341,9.9,9.96,0,7,70.7
27719,12699,12307,2374,9.9,9.96,0,7,80.92
29355,13029,13376,2497,9.9,9.96,0,7,65.4
30219,12874,14351,2458,9.9,9.96,0,7,63.47
30651,12691,15043,2373,9.9,9.96,0,7,64.16
31298,12702,15761,2268,9.9,9.96,0,7,64.74
31914,12857,16253,2275,9.9,9.96,0,7,66.94
32733,13175,16705,2351,9.9,9.96,0,7,70.63
34481,13907,17474,2559,9.9,9.96,0,7,80.5
36530,14745,18470,2817,9.9,9.96,0,7,85.51
38461,15632,19295,3034,9.9,9.96,0,7,90.39
39939,16538,19811,3095,9.9,9.96,0,7,98.42
40501,17242,19710,3086,9.9,9.96,0,7,107.53
40168,17675,19036,3064,9.9,9.96,0,7,125.48
38891,17563,18012,3030,9.9,9.96,0,7,168.05
37529,17056,17218,3015,9.9,9.96,0,7,126.39
35630,16229,16256,2915,9.9,9.96,0,7,112.5
32879,15006,14961,2714,9.9,9.96,0,7,85.22
30248,13854,13716,2486,9.9,9.96,0,7,81.05
28289,13037,12672,2386,9.98,9.78,0,7,74.96
26818,12399,11934,2293,9.98,9.78,0,7,71.28
25972,12100,11485,2196,9.98,9.78,0,7,69.26
25543,12037,11169,2147,9.98,9.78,0,7,68.04
25546,11995,11183,2179,9.98,9.78,0,7,69.04
25976,12133,11446,2208,9.98,9.78,0,7,70.88
27112,12569,11977,2356,9.98,9.78,0,7,85.25
28811,12929,13020,2585,9.98,9.78,0,7,65.09
29955,12963,14047,2630,9.98,9.78,0,7,62.11
30306,12751,14658,2574,9.98,9.78,0,7,62.04
30606,12862,14997,2415,9.98,9.78,0,7,63.65
31154,12544,15893,2379,9.98,9.78,0,7,66.05
32331,12834,16720,2428,9.98,9.78,0,7,70.4
33814,13485,17458,2508,9.98,9.78,0,7,74.27
35600,14220,18329,2684,9.98,9.78,0,7,82.01
37332,15195,18953,2814,9.98,9.78,0,7,87.03
38523,16022,19166,2963,9.98,9.78,0,7,88.55
39258,16853,19026,3007,9.98,9.78,0,7,97.1
39113,17319,18434,2990,9.98,9.78,0,7,115.7
38088,17244,17515,2967,9.98,9.78,0,7,150.53
36883,16824,16779,2930,9.98,9.78,0,7,120.86
35099,16054,15903,2804,9.98,9.78,0,7,110.17
32382,14829,14636,2591,9.98,9.78,0,7,78.83
29784,13656,13397,2417,9.98,9.78,0,7,80.38
27916,12848,12451,2312,10.34,9.75,0,7,73.47
26579,12256,11830,2194,10.34,9.75,0,7,72.84
25551,11868,11271,2120,10.34,9.75,0,7,71.44
24939,11695,10906,2052,10.34,9.75,0,7,71.15
24923,11608,10930,2096,10.34,9.75,0,7,71.24
25610,11921,11240,2160,10.34,9.75,0,7,73.22
26746,12432,11730,2292,10.34,9.75,0,7,85.01
28483,13091,12667,2425,10.34,9.75,0,7,64.22
29778,13480,13477,2513,10.34,9.75,0,7,60.55
29749,13230,13836,2362,10.34,9.75,0,7,60.91
29831,13042,14261,2197,10.34,9.75,0,7,63.75
30586,13275,14864,2105,10.34,9.75,0,7,65.51
31270,13196,15650,2074,10.34,9.75,0,7,67.22
32521,13482,16522,2162,10.34,9.75,0,7,71.49
34304,14112,17544,2280,10.34,9.75,0,7,76.65
35990,14938,18250,2432,10.34,9.75,0,7,81.65
37430,15772,18666,2625,10.34,9.75,0,7,89.45
38317,16482,18627,2842,10.34,9.75,0,7,93.64
38210,16892,18051,2908,10.34,9.75,0,7,106.67
37165,16747,17191,2874,10.34,9.75,0,7,130.36
35834,16231,16426,2832,10.34,9.75,0,7,114.93
34154,15507,15580,2732,10.34,9.75,0,7,104.84
31759,14431,14439,2565,10.34,9.75,0,7,81.66
29488,13397,13385,2394,10.34,9.75,0,7,74.99
27745,12620,12525,2296,10.44,9.69,1,7,76.15
26259,11993,11791,2177,10.44,9.69,1,7,74.65
25242,11596,11254,2098,10.44,9.69,1,7,73.55
24504,11269,10895,2051,10.44,9.69,1,7,74.41
24257,11154,10771,2045,10.44,9.69,1,7,73.96
24309,11170,10791,2062,10.44,9.69,1,7,75.18
24599,11385,10831,2095,10.44,9.69,1,7,81.6
25475,11733,11276,2173,10.44,9.69,1,7,63.47
26142,11668,11956,2219,10.44,9.69,1,7,55.58
26053,11408,12321,2016,10.44,9.69,1,7,55.53
25902,11030,12695,1859,10.44,9.69,1,7,57.45
26232,10978,13073,1860,10.44,9.69,1,7,64.27
26927,11239,13528,1832,10.44,9.69,1,7,69.16
28350,11590,14622,1805,10.44,9.69,1,7,67.4
29869,12128,15484,1918,10.44,9.69,1,7,70.04
31750,13045,16275,2096,10.44,9.69,1,7,73.32
33566,14191,16715,2330,10.44,9.69,1,7,74.25
34751,15151,16724,2547,10.44,9.69,1,7,83.38
35028,15758,16270,2673,10.44,9.69,1,7,102.48
34340,15796,15518,2703,10.44,9.69,1,7,122.22
33414,15391,14982,2721,10.44,9.69,1,7,105.39
32047,14722,14365,2648,10.44,9.69,1,7,98.21
29951,13710,13445,2491,10.44,9.69,1,7,83.64
27966,12765,12565,2340,10.44,9.69,1,7,76.94
26536,12103,11891,2251,10.44,9.69,1,7,82.42
25350,11616,11285,2156,10.44,9.69,1,7,76.77
24361,11172,10819,2081,10.44,9.69,1,7,76.89
23709,10899,10507,2022,10.44,9.69,1,7,75.5
23267,10705,10305,1980,10.44,9.69,1,7,78.15
23080,10602,10215,1982,10.44,9.69,1,7,77.2
23262,10752,10228,2000,10.44,9.69,1,7,77.81
24378,11306,10759,2027,10.44,9.69,1,7,66.76
25130,11308,11472,2053,10.44,9.69,1,7,55.35
25223,10952,12006,1961,10.44,9.69,1,7,55.87
24876,10497,12210,1853,10.44,9.69,1,7,58.65
25146,10441,12640,1736,10.44,9.69,1,7,65.07
26193,10710,13438,1717,10.44,9.69,1,7,68.5
27850,11352,14371,1787,10.44,9.69,1,7,69.02
29565,11998,15301,1918,10.44,9.69,1,7,71.87
31318,12778,16065,2122,10.44,9.69,1,7,74.5
33071,13915,16427,2373,10.44,9.69,1,7,82.56
34494,14967,16570,2602,10.44,9.69,1,7,91.93
35061,15704,16269,2737,10.44,9.69,1,7,108.3
34543,15774,15651,2777,10.44,9.69,1,7,122.29
33603,15386,15085,2797,10.44,9.69,1,7,108.04
32136,14684,14417,2709,10.44,9.69,1,7,96.06
29951,13699,13398,2538,10.44,9.69,1,7,83.18
27825,12699,12438,2379,10.44,9.69,1,7,79.17
26210,11835,11754,2317,10.44,9.69,0,7,74.99
25052,11367,11187,2197,10.44,9.69,0,7,73.11
24482,11213,10870,2101,10.44,9.69,0,7,69.98
24088,11053,10675,2063,10.44,9.69,0,7,69.84
24368,11138,10833,2099,10.44,9.69,0,7,70.28
25255,11410,11342,2202,10.44,9.69,0,7,72.1
26567,12026,11912,2325,10.44,9.69,0,7,93.05
27960,12617,12636,2403,10.44,9.69,0,7,73.79
29088,12923,13432,2426,10.44,9.69,0,7,70
29213,12795,13805,2308,10.44,9.69,0,7,69.43
29374,12626,14218,2225,10.44,9.69,0,7,70.1
29810,12645,14665,2189,10.44,9.69,0,7,72.12
30794,12817,15415,2252,10.44,9.69,0,7,76.79
32154,13005,16483,2358,10.44,9.69,0,7,81.75
33366,13405,17208,2449,10.44,9.69,0,7,92.5
34722,14180,17661,2575,10.44,9.69,0,7,96.92
35944,15111,17803,2719,10.44,9.69,0,7,101.51
37126,15964,17962,2887,10.44,9.69,0,7,116.35
37306,16530,17509,2954,10.44,9.69,0,7,130.87
36404,16464,16704,2925,10.44,9.69,0,7,157.97
35348,16103,16039,2897,10.44,9.69,0,7,127.23
33928,15665,15180,2780,10.44,9.69,0,7,118.7
31827,14903,14054,2576,10.44,9.69,0,7,91.25
29271,13644,12963,2384,10.44,9.69,0,7,84.63
27429,12699,12143,2318,10.9,10.29,0,7,81.02
26391,12234,11641,2251,10.9,10.29,0,7,76.08
25660,12038,11162,2183,10.9,10.29,0,7,73.6
25415,12022,10985,2129,10.9,10.29,0,7,72.11
25207,11807,11041,2081,10.9,10.29,0,7,73.59
25974,12147,11374,2170,10.9,10.29,0,7,75.83
27095,12718,11793,2296,10.9,10.29,0,7,99.78
28490,13273,12521,2404,10.9,10.29,0,7,76.43
29373,13424,13247,2405,10.9,10.29,0,7,71.88
29549,13075,13804,2367,10.9,10.29,0,7,70
29617,12666,14389,2249,10.9,10.29,0,7,70.32
30238,12761,15032,2124,10.9,10.29,0,7,71.96
31180,12822,15892,2137,10.9,10.29,0,7,76.49
32270,13015,16678,2238,10.9,10.29,0,7,81.92
33857,13643,17493,2378,10.9,10.29,0,7,92.75
35434,14422,18157,2520,10.9,10.29,0,7,95.86
36803,15214,18451,2806,10.9,10.29,0,7,102.62
37700,15932,18434,3004,10.9,10.29,0,7,117.26
37644,16344,17899,3073,10.9,10.29,0,7,130.82
36744,16333,17052,3032,10.9,10.29,0,7,151.39
35577,15984,16297,2981,10.9,10.29,0,7,128.4
33962,15352,15442,2866,10.9,10.29,0,7,121.02
31707,14407,14314,2701,10.9,10.29,0,7,84.92
29416,13440,13192,2500,10.9,10.29,0,7,81.57
27716,12774,12309,2350,11.47,10.87,0,7,80.2
26418,12229,11646,2265,11.47,10.87,0,7,79.59
25682,11908,11279,2218,11.47,10.87,0,7,77.81
25379,11920,11019,2153,11.47,10.87,0,7,75.35
25286,11921,10967,2106,11.47,10.87,0,7,76.61
25762,12026,11251,2191,11.47,10.87,0,7,79.18
26710,12418,11698,2298,11.47,10.87,0,7,100.18
27856,12806,12422,2327,11.47,10.87,0,7,78.76
29063,13233,13219,2304,11.47,10.87,0,7,74.67
29547,12946,13925,2363,11.47,10.87,0,7,73.3
29086,12259,14239,2269,11.47,10.87,0,7,73.61
29598,12166,14878,2227,11.47,10.87,0,7,75.97
30911,12581,15709,2285,11.47,10.87,0,7,78.03
32389,13277,16425,2343,11.47,10.87,0,7,83.63
33853,13914,17099,2489,11.47,10.87,0,7,90.39
35383,14642,17711,2675,11.47,10.87,0,7,99.15
36706,15425,18079,2846,11.47,10.87,0,7,102.31
37748,16325,18067,3005,11.47,10.87,0,7,121.73
37691,16816,17470,3062,11.47,10.87,0,7,135.02
36714,16712,16634,3032,11.47,10.87,0,7,163.99
35707,16347,16036,2996,11.47,10.87,0,7,135.03
34059,15657,15206,2874,11.47,10.87,0,7,124.54
31588,14493,14102,2680,11.47,10.87,0,7,87.09
29188,13440,12971,2472,11.47,10.87,0,7,83.43
27583,12764,12180,2339,11.08,10.05,0,7,86.88
26669,12491,11624,2260,11.08,10.05,0,7,82.04
26009,12278,11214,2228,11.08,10.05,0,7,79.54
25292,11909,10966,2129,11.08,10.05,0,7,76.74
25128,11856,10894,2090,11.08,10.05,0,7,77.75
25909,12161,11259,2199,11.08,10.05,0,7,80.51
26975,12683,11712,2288,11.08,10.05,0,7,91.48
28323,13235,12435,2356,11.08,10.05,0,7,78.46
28912,13281,12990,2338,11.08,10.05,0,7,71.96
29012,12926,13411,2365,11.08,10.05,0,7,70.59
29186,12630,13946,2292,11.08,10.05,0,7,74.07
29902,12726,14724,2130,11.08,10.05,0,7,76.02
30993,12934,15579,2152,11.08,10.05,0,7,81.68
32804,13639,16560,2266,11.08,10.05,0,7,86.78
34168,14297,17082,2442,11.08,10.05,0,7,94.39
35607,14996,17601,2656,11.08,10.05,0,7,103.72
36909,15760,17926,2864,11.08,10.05,0,7,117.02
37580,16284,17955,2982,11.08,10.05,0,7,127.1
37527,16727,17405,3039,11.08,10.05,0,7,142.87
36660,16635,16678,2999,11.08,10.05,0,7,163.53
35704,16248,16146,2969,11.08,10.05,0,7,131.39
34186,15598,15407,2849,11.08,10.05,0,7,124.46
31952,14583,14380,2666,11.08,10.05,0,7,92.24
29716,13601,13300,2503,11.08,10.05,0,7,85.63
28046,12920,12402,2419,10.92,9.63,0,7,87.4
26849,12450,11817,2291,10.92,9.63,0,7,79.45
26064,12202,11364,2212,10.92,9.63,0,7,77.23
25596,12118,11094,2092,10.92,9.63,0,7,74.97
25480,12043,11084,2068,10.92,9.63,0,7,75.71
25928,12160,11325,2156,10.92,9.63,0,7,77.81
27047,12685,11789,2281,10.92,9.63,0,7,92.47
28886,13594,12627,2371,10.92,9.63,0,7,74.75
29600,13519,13458,2337,10.92,9.63,0,7,73.01
29869,13292,13948,2342,10.92,9.63,0,7,72.03
30472,13172,14622,2385,10.92,9.63,0,7,74.05
31307,13265,15431,2308,10.92,9.63,0,7,74.82
32728,13683,16325,2404,10.92,9.63,0,7,81
33741,13972,17182,2265,10.92,9.63,0,7,85.42
34870,14308,17930,2306,10.92,9.63,0,7,93.07
36252,15044,18373,2493,10.92,9.63,0,7,109.17
37361,15867,18548,2590,10.92,9.63,0,7,117.62
37841,16395,18377,2714,10.92,9.63,0,7,126.83
37467,16678,17628,2813,10.92,9.63,0,7,141.88
36432,16578,16693,2832,10.92,9.63,0,7,163.46
35453,16225,16072,2834,10.92,9.63,0,7,135.8
33902,15571,15267,2749,10.92,9.63,0,7,123.08
31817,14631,14291,2587,10.92,9.63,0,7,96.7
29556,13598,13252,2407,10.92,9.63,0,7,86.1
27940,12884,12456,2304,10.71,10.21,1,7,88.97
26658,12343,11840,2183,10.71,10.21,1,7,84.64
25685,11953,11342,2101,10.71,10.21,1,7,85.22
25032,11648,11051,2046,10.71,10.21,1,7,80.54
24881,11564,11001,2030,10.71,10.21,1,7,77.93
24951,11695,10912,2057,10.71,10.21,1,7,81.36
25383,12054,10941,2099,10.71,10.21,1,7,84.05
26269,12512,11396,2069,10.71,10.21,1,7,70.93
27252,12485,12329,2140,10.71,10.21,1,7,64.42
27925,12381,13064,2174,10.71,10.21,1,7,65.06
28465,12306,13599,2246,10.71,10.21,1,7,65.73
29089,12358,14203,2207,10.71,10.21,1,7,67.52
29975,12625,14888,2133,10.71,10.21,1,7,70.95
30551,12490,15566,2160,10.71,10.21,1,7,75.71
31830,12875,16389,2227,10.71,10.21,1,7,81.15
33405,13526,17155,2381,10.71,10.21,1,7,89.43
34802,14320,17520,2620,10.71,10.21,1,7,87.98
35800,15131,17486,2844,10.71,10.21,1,7,99.01
35777,15634,16830,2981,10.71,10.21,1,7,118.64
35052,15603,16135,2989,10.71,10.21,1,7,141.47
34355,15394,15689,2951,10.71,10.21,1,7,119.46
33008,14843,14987,2859,10.71,10.21,1,7,111.72
31080,13974,14088,2705,10.71,10.21,1,7,91.44
29198,13165,13220,2506,10.71,10.21,1,7,87.72
27631,12510,12428,2390,10.71,10.21,1,7,85.79
26396,11992,11841,2263,10.71,10.21,1,7,83.04
25534,11654,11417,2166,10.71,10.21,1,7,83.25
24847,11373,11063,2117,10.71,10.21,1,7,78.8
24459,11233,10819,2113,10.71,10.21,1,7,79.01
24316,11237,10678,2110,10.71,10.21,1,7,78.66
24454,11398,10627,2147,10.71,10.21,1,7,78
25368,11701,11172,2206,10.71,10.21,1,7,67.24
26569,11954,12034,2272,10.71,10.21,1,7,63.68
27602,12066,12856,2365,10.71,10.21,1,7,64.05
28645,12077,13801,2444,10.71,10.21,1,7,64.5
29506,12299,14485,2390,10.71,10.21,1,7,66.36
29725,12092,15032,2276,10.71,10.21,1,7,70.57
30082,11938,15491,2340,10.71,10.21,1,7,74.84
31584,12324,16420,2535,10.71,10.21,1,7,84.48
33012,12589,17317,2814,10.71,10.21,1,7,84.89
34329,13465,17651,2917,10.71,10.21,1,7,88.71
34917,14299,17304,3013,10.71,10.21,1,7,93.46
34786,14819,16612,3055,10.71,10.21,1,7,106.64
34146,14762,16011,3072,10.71,10.21,1,7,129.57
33847,14763,15703,3080,10.71,10.21,1,7,112.3
32794,14334,15162,3002,10.71,10.21,1,7,106.31
30870,13560,14209,2810,10.71,10.21,1,7,92.48
28622,12570,13182,2582,10.71,10.21,1,7,88.75
27108,11938,12407,2479,10.71,10.21,0,8,79.31
26023,11566,11772,2404,10.71,10.21,0,8,79.51
25556,11585,11410,2283,10.71,10.21,0,8,75.32
25279,11495,11269,2236,10.71,10.21,0,8,74.35
25430,11519,11366,2265,10.71,10.21,0,8,75.68
26254,11853,11747,2372,10.71,10.21,0,8,80.05
27744,12590,12359,2510,10.71,10.21,0,8,97.07
29640,13250,13403,2697,10.71,10.21,0,8,78.06
31527,13893,14585,2752,10.71,10.21,0,8,72.85
32614,14219,15276,2815,10.71,10.21,0,8,71.79
33371,14273,16009,2778,10.71,10.21,0,8,73.14
34204,14340,16860,2686,10.71,10.21,0,8,76.04
35598,14609,17840,2823,10.71,10.21,0,8,83.32
36421,14455,18738,2896,10.71,10.21,0,8,89.84
37121,14530,19256,2998,10.71,10.21,0,8,92.75
37818,14780,19509,3189,10.71,10.21,0,8,91.02
38351,14997,19634,3379,10.71,10.21,0,8,97.05
38738,15430,19529,3440,10.71,10.21,0,8,115.01
38334,15789,18771,3442,10.71,10.21,0,8,120.6
37397,15920,17783,3371,10.71,10.21,0,8,153.91
36494,15760,17120,3310,10.71,10.21,0,8,127.96
34977,15244,16276,3164,10.71,10.21,0,8,118.47
32785,14384,15177,2929,10.71,10.21,0,8,95.76
30347,13405,13937,2712,10.71,10.21,0,8,86.77
28472,12610,12906,2671,10.49,10.02,0,8,79.74
27182,12088,12145,2663,10.49,10.02,0,8,78.06
26477,11914,11658,2618,10.49,10.02,0,8,73.92
26032,11835,11358,2554,10.49,10.02,0,8,72.4
25874,11827,11361,2406,10.49,10.02,0,8,74.38
26516,12111,11707,2415,10.49,10.02,0,8,79.95
27840,12715,12317,2521,10.49,10.02,0,8,93.54
29376,13142,13346,2594,10.49,10.02,0,8,77.83
30686,13492,14305,2587,10.49,10.02,0,8,70.87
31111,13309,14922,2570,10.49,10.02,0,8,69.83
32149,13559,15690,2582,10.49,10.02,0,8,71.06
33625,14102,16594,2603,10.49,10.02,0,8,74.83
35270,14799,17501,2639,10.49,10.02,0,8,79.4
37084,15606,18419,2721,10.49,10.02,0,8,84.98
38753,16367,19136,2866,10.49,10.02,0,8,90.94
40175,16986,19728,3072,10.49,10.02,0,8,93.35
41096,17575,19886,3281,10.49,10.02,0,8,91.79
41495,18016,19715,3444,10.49,10.02,0,8,102.85
40805,18113,18977,3451,10.49,10.02,0,8,116.77
39176,17778,17805,3391,10.49,10.02,0,8,141.64
37910,17261,17123,3338,10.49,10.02,0,8,115.67
36135,16436,16329,3189,10.49,10.02,0,8,105.75
33649,15378,15119,2956,10.49,10.02,0,8,87.67
31076,14274,13828,2743,10.49,10.02,0,8,83.94
28971,13249,12872,2593,10.27,10.14,0,8,81.12
27578,12680,12139,2476,10.27,10.14,0,8,76.44
26737,12351,11732,2376,10.27,10.14,0,8,74.12
26447,12362,11512,2298,10.27,10.14,0,8,72.19
26366,12236,11565,2293,10.27,10.14,0,8,74.21
26903,12371,11916,2375,10.27,10.14,0,8,74.97
28157,13016,12452,2471,10.27,10.14,0,8,92.91
29804,13594,13342,2623,10.27,10.14,0,8,74.56
31273,13901,14271,2777,10.27,10.14,0,8,70.86
31683,13734,14920,2638,10.27,10.14,0,8,70.06
32075,13691,15478,2533,10.27,10.14,0,8,72.18
32909,13832,16208,2533,10.27,10.14,0,8,76.01
34205,14320,16967,2576,10.27,10.14,0,8,77.45
36144,15157,17973,2666,10.27,10.14,0,8,82.75
38420,16202,19005,2859,10.27,10.14,0,8,88.96
40352,17009,19891,3094,10.27,10.14,0,8,91.79
41358,17783,20054,3166,10.27,10.14,0,8,88.69
41976,18524,19871,3228,10.27,10.14,0,8,93.44
41426,18902,18991,3183,10.27,10.14,0,8,109.3
40043,18632,17903,3163,10.27,10.14,0,8,137.93
38887,18062,17333,3152,10.27,10.14,0,8,118.27
37179,17216,16608,3025,10.27,10.14,0,8,105.38
34587,15969,15506,2792,10.27,10.14,0,8,89.08
31968,14791,14292,2574,10.27,10.14,0,8,83.49
29898,13868,13230,2493,10.21,10.39,0,8,80.05
28512,13356,12401,2454,10.21,10.39,0,8,75.54
27819,13162,11927,2433,10.21,10.39,0,8,73.93
27227,12988,11627,2320,10.21,10.39,0,8,73.05
27022,12793,11708,2231,10.21,10.39,0,8,75.3
27498,12976,11940,2290,10.21,10.39,0,8,79
28359,13334,12371,2361,10.21,10.39,0,8,88.63
29725,13792,13211,2425,10.21,10.39,0,8,77.54
31016,14136,14136,2441,10.21,10.39,0,8,72.34
31919,14091,15034,2484,10.21,10.39,0,8,71.65
32956,14305,15762,2576,10.21,10.39,0,8,74.61
34116,14571,16503,2722,10.21,10.39,0,8,78.22
36035,15279,17252,3182,10.21,10.39,0,8,84.44
37729,15963,18259,3187,10.21,10.39,0,8,91.13
38815,16699,18837,2960,10.21,10.39,0,8,94.62
39220,17431,18686,2783,10.21,10.39,0,8,101.19
39322,17912,18283,2807,10.21,10.39,0,8,107.92
38832,18026,17509,2977,10.21,10.39,0,8,119.85
37963,17872,16784,2995,10.21,10.39,0,8,135.85
37339,17479,16523,3032,10.21,10.39,0,8,153.25
36631,17090,16218,3025,10.21,10.39,0,8,121.65
35125,16346,15573,2919,10.21,10.39,0,8,111.73
32859,15258,14597,2730,10.21,10.39,0,8,93.95
30635,14204,13618,2538,10.21,10.39,0,8,89.12
28864,13346,12803,2452,10.63,10.91,0,8,85.26
27597,12741,12189,2400,10.63,10.91,0,8,80.07
27072,12526,11866,2410,10.63,10.91,0,8,77.57
26754,12466,11703,2312,10.63,10.91,0,8,77.48
26385,12178,11610,2325,10.63,10.91,0,8,79.04
26968,12457,11947,2292,10.63,10.91,0,8,83.01
27961,12961,12373,2346,10.63,10.91,0,8,90.94
29044,13412,12890,2453,10.63,10.91,0,8,80.8
30213,13682,13708,2532,10.63,10.91,0,8,75.36
31026,13339,14659,2741,10.63,10.91,0,8,74.28
31457,13031,15537,2605,10.63,10.91,0,8,74.89
32063,12890,16364,2532,10.63,10.91,0,8,77.62
33305,13189,17193,2638,10.63,10.91,0,8,82.39
34584,13608,17909,2783,10.63,10.91,0,8,87.77
35884,13918,18794,2886,10.63,10.91,0,8,92.28
36962,14406,19211,3047,10.63,10.91,0,8,97.95
37807,14973,19312,3199,10.63,10.91,0,8,95.43
38239,15471,19079,3365,10.63,10.91,0,8,114.81
37965,15792,18456,3395,10.63,10.91,0,8,131.27
36690,15683,17371,3318,10.63,10.91,0,8,141.81
35617,15451,16611,3242,10.63,10.91,0,8,120.23
34087,14932,15731,3117,10.63,10.91,0,8,110.96
31978,14050,14686,2942,10.63,10.91,0,8,95.68
29740,13174,13516,2755,10.63,10.91,0,8,90.08
27943,12472,12575,2606,10.63,10.58,1,8,84.16
26682,12075,11884,2440,10.63,10.58,1,8,80.76
25628,11696,11343,2309,10.63,10.58,1,8,79.97
24670,11290,10907,2194,10.63,10.58,1,8,80.52
24395,11207,10748,2161,10.63,10.58,1,8,80.07
24449,11287,10758,2127,10.63,10.58,1,8,80.11
24778,11558,10807,2146,10.63,10.58,1,8,82.7
25928,11928,11449,2286,10.63,10.58,1,8,72.63
27027,11906,12496,2337,10.63,10.58,1,8,66.94
27169,11556,13149,2162,10.63,10.58,1,8,63.72
27498,11163,13952,2079,10.63,10.58,1,8,67.44
28020,10955,14683,2087,10.63,10.58,1,8,70.94
29002,10956,15580,2167,10.63,10.58,1,8,71.94
30323,11335,16401,2282,10.63,10.58,1,8,76.74
31988,11961,17243,2470,10.63,10.58,1,8,79.06
33639,12728,17905,2675,10.63,10.58,1,8,82.38
35055,13457,18348,2933,10.63,10.58,1,8,86.64
36241,14222,18530,3171,10.63,10.58,1,8,94.02
36512,14885,18061,3252,10.63,10.58,1,8,110.39
35631,15016,17090,3219,10.63,10.58,1,8,123.64
34521,14734,16313,3177,10.63,10.58,1,8,108.91
32917,14200,15377,3053,10.63,10.58,1,8,109
30840,13444,14239,2878,10.63,10.58,1,8,97.04
28651,12579,13116,2685,10.63,10.58,1,8,90.57
26818,11879,12153,2522,10.63,10.58,1,8,81.73
25462,11434,11405,2363,10.63,10.58,1,8,80.87
24622,11202,10904,2259,10.63,10.58,1,8,77.77
23634,10764,10487,2128,10.63,10.58,1,8,77.73
23138,10536,10255,2092,10.63,10.58,1,8,81.12
23283,10774,10166,2087,10.63,10.58,1,8,81.57
23369,10953,10089,2070,10.63,10.58,1,8,84.97
24024,10872,10732,2157,10.63,10.58,1,8,71.66
24900,10541,11881,2208,10.63,10.58,1,8,61.91
25104,10105,12532,2187,10.63,10.58,1,8,59.2
25654,9809,13340,2216,10.63,10.58,1,8,63.53
26663,9702,14368,2294,10.63,10.58,1,8,70.66
28409,9936,15740,2425,10.63,10.58,1,8,73.99
30352,10455,17001,2580,10.63,10.58,1,8,77.63
32471,11273,18050,2827,10.63,10.58,1,8,78.76
34124,12187,18681,2931,10.63,10.58,1,8,79.91
35286,13093,18860,3006,10.63,10.58,1,8,90.2
36271,13931,18869,3144,10.63,10.58,1,8,96.3
36666,14697,18450,3193,10.63,10.58,1,8,110.27
36027,14846,17696,3160,10.63,10.58,1,8,140.89
35073,14563,17067,3130,10.63,10.58,1,8,108.46
33570,14027,16208,3036,10.63,10.58,1,8,108.15
